"id";"title";"legal_areas";"revisions";"nodes";"log_nodes";"log_section_nodes";"text_nodes";"nontext_nodes";"above_section_nodes";"section_nodes";"below_section_nodes";"mean_depth";"mean_leaf_depth";"tokens";"tokens_per_section";"tokens_per_text_node";"entropy_lemma";"entropy_word";"num_words";"num_sentences";"avg_sentence_length";"avg_syllables_per_word";"avg_word_length";"citations";"citations_internal";"citations_out";"citations_in";"citations_external";"net_flow";"net_flow_per_section";"flesch";"bijlage_cits";"unkown_doc";"empty_doc";"bad_doc"
"BWBR0004788";"Wet militair tuchtrecht";"Staats- en bestuursrecht";5;452;2.655138434811382;2.123851640967086;350;102;31;133;287;3.935840707964602;4.244712990936556;9448;71.0375939849624;26.994285714285713;5.9012661804658935;6.081263058459289;9274;517;20.37833333333333;1.8568392604909727;5.624964256426587;146;111;25;11;36;14;0.10526315789473684;29.062390229130386;0;0;2;2
"BWBR0004789";"Wet militaire strafrechtspraak";"Staats- en bestuursrecht";5;219;2.3404441148401185;1.7853298350107671;167;52;16;61;141;3.557077625570776;3.91025641025641;6014;98.59016393442623;36.01197604790419;5.463398017999728;5.733953918862876;5857;265;25.96646706586826;1.8986388290473957;5.626012232416265;221;57;128;35;163;93;1.5245901639344261;19.854190990734054;0;2;0;2
"BWBR0004796";"Goedkeuringswet Verdrag tot bescherming personen met betrekking tot geautomatiseerde verwerking van persoonsgegevens";"Privacy";1;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;178;59.333333333333336;44.5;4.031043284156394;4.0777723075649295;168;7;30.916666666666668;1.9067744312425166;5.637422325324354;1;1;0;0;0;0;0.0;14.141466450216456;0;0;0;0
"BWBR0004807";"Wet tijdelijke verhoging bijdragen Wet individuele huursubsidie";"Wonen, onroerend goed, bouwrecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;178;59.333333333333336;59.333333333333336;3.445492373315128;3.5176999857537874;158;3;59.333333333333336;1.7161746821448316;4.7290469493001135;0;0;0;0;0;0;0.0;1.4232885572139367;0;0;0;0
"BWBR0004808";"Herindelingswet Waterland";"Staats- en bestuursrecht";1;97;1.9867717342662448;1.1760912590556813;91;6;2;15;79;3.463917525773196;3.8055555555555554;5780;385.3333333333333;63.51648351648352;4.300554398216561;4.425019413900233;5021;260;21.910033342725654;1.7643660805239227;5.123148333419592;15;14;1;0;1;1;0.06666666666666667;35.33094574480961;0;1;0;1
"BWBR0004813";"Herindelingswet noordoostelijk en midden Zuid-Holland";"Staats- en bestuursrecht";1;107;2.0293837776852097;1.1760912590556813;101;6;2;15;89;3.5514018691588785;3.855421686746988;8169;544.6;80.88118811881188;4.5279827344870265;4.687414322494123;7561;262;29.149870344177277;1.8306791410914853;5.273572835500065;10;9;1;0;1;1;0.06666666666666667;22.37242626432041;0;1;0;1
"BWBR0004815";"Wet op het consumentenkrediet";"Contracten, schade en aansprakelijkheid";19;14;1.146128035678238;0.47712125471966244;10;4;1;3;9;2.7142857142857144;3.0;294;98.0;29.4;4.308258799487476;4.346235741874335;290;14;18.266666666666666;2.023856578117795;6.071812621989883;4;1;3;22;25;-19;-6.333333333333333;17.07606682456793;0;0;0;0
"BWBR0004881";"Goedkeuringswet Europees Handvest inzake lokale autonomie";"Internationaal publiekrecht";1;5;0.6989700043360189;0.6020599913279624;4;1;0;4;0;0.8;1.0;105;26.25;26.25;3.658132080249479;3.658132080249479;97;6;20.083333333333336;1.6712173219610291;5.209919561750224;0;0;0;0;0;0;0.0;45.06543122876363;0;0;0;0
"BWBR0004910";"Wet machtiging tot deelneming Staat aan geïntegreerd EEG-mechanisme voor financiële ondersteuning op middellange termijn van de betalingsbalansen van de Lid-Staten";"Staats- en bestuursrecht";1;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;148;49.333333333333336;37.0;3.985428526666778;3.965337304041852;138;6;32.58333333333333;1.794404051408362;5.320563169270066;1;0;1;0;1;1;0.3333333333333333;21.956333917519288;0;0;0;0
"BWBR0004938";"Leningwet 1991";"Staats- en bestuursrecht";1;7;0.8450980400142568;0.7781512503836436;6;1;0;6;0;0.8571428571428571;1.0;173;28.833333333333332;28.833333333333332;3.9864634344749104;3.9897233935658605;167;9;26.583333333333332;1.8331674242540117;5.409925430273977;0;0;0;0;0;0;0.0;24.76695257477732;0;0;0;0
"BWBR0004939";"Wet schadeloosstelling leden Tweede Kamer";"Arbeidsrecht en sociaal-zekerheidsrecht";120;119;2.075546961392531;1.4471580313422192;93;26;8;28;82;2.773109243697479;3.104651162790698;3350;119.64285714285714;36.02150537634409;5.766078720447092;5.895979990857322;3272;164;25.022311827956994;1.935134933318958;5.708012216491929;51;21;23;24;47;-1;-0.03571428571428571;17.724938135839835;0;1;0;1
"BWBR0005009";"Wet op de lijkbezorging";"Gezondheidsrecht en farmaceutisch recht";19;326;2.513217600067939;2.0211892990699383;248;78;25;105;195;3.4938650306748467;3.7899159663865545;7737;73.68571428571428;31.197580645161292;5.991166455879335;6.20204643140952;7580;367;22.856854838709673;1.8383659042890983;5.454910234120468;166;121;26;15;41;11;0.10476190476190476;28.109536835851998;0;0;1;1
"BWBR0005034";"Burgerlijk Wetboek Boek 8";"Vervoersrecht";28;2949;3.469674772551798;2.926856708949692;2385;564;99;845;2004;4.766361478467277;5.01784917447568;91201;107.9301775147929;38.239412997903564;6.549616775516201;6.782238153241115;89573;3823;26.42357092941999;1.8531162661347316;5.549339128163375;1575;941;208;228;436;-20;-0.023668639053254437;23.241439391640426;0;1;1;2
"BWBR0005048";"Invoeringswet Boeken 3, 5 en 6 nieuw B.W. (twaalfde gedeelte)";"Contracten, schade en aansprakelijkheid;Goederenrecht";1;84;1.9242792860618816;1.6127838567197355;63;21;9;41;33;2.4047619047619047;2.6825396825396823;2996;73.07317073170732;47.55555555555556;4.898528302634192;5.1186230270725686;2843;108;31.39603174603175;1.7201678475395337;5.161304073758245;149;3;120;0;120;120;2.926829268292683;29.441827875933257;0;1;4;5
"BWBR0005053";"Wet tot machtiging tot deelneming door Nederland in de Derde Aanvulling der Middelen van het Internationale Fonds voor Landbouw Ontwikkeling (IFAD)";"Agrarisch recht";1;3;0.47712125471966244;0.3010299956639812;2;1;0;2;0;0.6666666666666666;1.0;78;39.0;39.0;3.6635616461296445;3.6635616461296445;75;2;39.0;1.7622377622377623;5.434819897084048;0;0;0;0;0;0;0.0;18.16468531468533;0;0;0;0
"BWBR0005062";"Wet houdende regels met betrekking tot enkele specifieke uitkeringen aan provincies en gemeenten op het terrein van Verkeer en Waterstaat";"Staats- en bestuursrecht";3;18;1.255272505103306;0.7781512503836436;12;6;0;6;11;1.5555555555555556;1.9166666666666667;413;68.83333333333333;34.416666666666664;4.314088439462477;4.379731723497622;401;20;25.277777777777775;1.8076191218854627;5.344861176333699;9;8;1;0;1;1;0.16666666666666666;28.25347784404545;0;0;0;0
"BWBR0005086";"Wet tot verlenging van de in de Algemene wet inzake rijksbelastingen vervatte termijn van navordering voor vermogens- en inkomensbestanddelen in het buitenland";"Belastingrecht";1;6;0.7781512503836436;0.6989700043360189;5;1;0;5;0;0.8333333333333334;1.0;101;20.2;20.2;3.5238605843145763;3.5238605843145763;98;10;16.133333333333333;2.1975447570332483;6.020666611665704;2;1;1;0;1;1;0.2;4.547380221653896;0;0;0;0
"BWBR0005108";"Waterschapswet";"Staats- en bestuursrecht";93;804;2.905256048748451;2.2528530309798933;636;168;46;179;578;4.287313432835821;4.619289340101523;19565;109.30167597765363;30.7625786163522;6.2296436967241835;6.466869863155802;19252;909;22.93501628525213;1.9614673522347723;5.7762628697844836;404;178;162;108;270;54;0.3016759776536313;17.615820471407375;0;3;0;3
"BWBR0005125";"Wet regels inzake heffing van rechten voor legalisatie van handtekeningen";"Belastingrecht";2;8;0.9030899869919435;0.47712125471966244;5;3;0;3;4;1.375;1.8;132;44.0;26.4;3.831469793620711;3.808364887602046;125;9;17.56666666666667;1.8914328063241108;5.612611408199643;1;1;0;0;0;0;0.0;28.9896179183136;0;0;0;0
"BWBR0005181";"Woningwet";"Wonen, onroerend goed, bouwrecht";78;998;2.999130541287371;2.271841606536499;836;162;38;187;772;4.249498997995992;4.52443857331572;31453;168.19786096256684;37.6232057416268;6.144787986293685;6.357018978258455;30897;1167;28.936543062200936;1.9579507970017613;5.764120541466721;573;329;199;107;306;92;0.4919786096256685;11.821771365517037;0;0;3;3
"BWBR0005185";"Wet overbrenging in beheer en onderhoud van bij de gemeente Kortgene gelegen voormalige Vissershaven te Colijnsplaat met bijbehorende werken";"Ruimtelijke ordening en milieu";1;7;0.8450980400142568;0.47712125471966244;5;2;0;3;3;1.2857142857142858;1.6;123;41.0;24.6;3.2846688689936325;3.2846688689936325;118;7;21.1;1.8915343915343914;5.418492063492063;2;2;0;0;0;0;0.0;25.394690476190505;0;0;0;0
"BWBR0005212";"Paspoortwet";"Openbare orde en veiligheidsrecht";14;367;2.5646660642520893;1.8976270912904414;296;71;26;79;261;3.5286103542234333;3.869090909090909;10500;132.91139240506328;35.472972972972975;5.7864221286281925;5.98194692271762;10341;447;26.518186936936935;2.0071159250616866;5.90238296516678;202;138;25;11;36;14;0.17721518987341772;10.117032998790364;0;0;0;0
"BWBR0005247";"Uitvoeringswet Verdrag inzake de toegang tot de rechter in internationale gevallen en Europese Overeenkomst inzake het doorzenden van verzoeken om rechtsbijstand";"Procesrecht";5;42;1.6232492903979006;1.3010299956639813;29;13;5;20;16;2.261904761904762;2.607142857142857;1180;59.0;40.689655172413794;4.557964793342694;4.6330270179455235;1154;54;23.402298850574713;1.8308514077645606;5.386971411854405;3;3;0;0;0;0;0.0;28.19163756978486;0;0;0;0
"BWBR0005251";"Wet op de accijns";"Belastingrecht";76;809;2.9079485216122722;2.1072099696478683;672;137;37;128;643;4.053152039555006;4.382059800664452;17060;133.28125;25.386904761904763;6.117480722945581;6.216964180032519;16542;956;20.371771978021982;1.9577274459335339;5.814473114403332;187;149;35;130;165;-95;-0.7421875;20.533909516330738;0;0;2;2
"BWBR0005258";"Uitvoeringswet CSE-verdrag";"Staats- en bestuursrecht";1;20;1.3010299956639813;0.8450980400142568;16;4;0;7;12;1.55;1.8;422;60.285714285714285;26.375;4.503661594597947;4.509431950821105;411;29;16.333333333333336;1.8653230262262472;5.595168869683525;3;0;3;0;3;3;0.42857142857142855;32.450338647926145;0;0;0;0
"BWBR0005288";"Burgerlijk Wetboek Boek 5";"Goederenrecht";11;545;2.7363965022766426;2.1760912590556813;432;113;13;150;381;3.1963302752293576;3.4481927710843374;15293;101.95333333333333;35.40046296296296;6.28190611443121;6.496561517714433;15060;724;23.33499228395062;1.8043498253249632;5.357351976225297;147;94;31;50;81;-19;-0.12666666666666668;30.501987609298254;0;0;0;0
"BWBR0005289";"Burgerlijk Wetboek Boek 6";"Contracten, schade en aansprakelijkheid";47;1366;3.1354506993455136;2.5224442335063197;1135;231;49;333;983;4.072474377745242;4.332375478927203;38988;117.08108108108108;34.350660792951544;6.759847051558548;7.024730279689104;38341;1631;26.396879588839937;1.8720995587205225;5.584660150855268;439;259;106;316;422;-210;-0.6306306306306306;21.662544549571265;0;0;0;0
"BWBR0005290";"Burgerlijk Wetboek Boek 7";"Arbeidsrecht en sociaal-zekerheidsrecht;Contracten, schade en aansprakelijkheid";158;4054;3.60788374435699;2.9232440186302764;3374;680;132;838;3083;4.159348791317218;4.419825072886297;122716;146.43914081145584;36.371072910491996;6.948227541826123;7.207087090848651;119629;4587;28.20507734214018;1.8915391212381307;5.6565028334761935;2224;1233;462;780;1242;-318;-0.3794749403341289;18.18263684098187;1;2;0;2
"BWBR0005291";"Burgerlijk Wetboek Boek 3";"Goederenrecht";45;999;2.9995654882259823;2.484299839346786;788;211;29;305;664;3.34034034034034;3.589641434262948;29319;96.12786885245902;37.20685279187817;6.6928167886857395;6.958434679507311;28972;1297;25.016869108049303;1.869422819856006;5.669586540757368;287;96;104;553;657;-449;-1.4721311475409835;23.289707295511903;0;1;0;1
"BWBR0005303";"Intrekkingswet Wet Bezitsvormingsfonds";"Bank- en effectenrecht, financiering";2;12;1.0791812460476249;0.47712125471966244;10;2;0;3;8;2.0;2.375;370;123.33333333333333;37.0;3.8797899256829513;3.9081351264143915;356;12;30.45;1.7699360503748642;5.320257563388841;0;0;0;0;0;0;0.0;26.191660138286522;0;0;0;0
"BWBR0005325";"Wet nadere voorzieningen met betrekking tot tijdstip met ingang waarvan waterschapsomslagen kunnen worden geheven";"Belastingrecht";1;7;0.8450980400142568;0.6020599913279624;5;2;0;4;2;1.1428571428571428;1.4;184;46.0;36.8;3.8894428935955165;3.9336863306525345;182;6;32.8;1.91216577540107;5.601875932930452;1;0;1;0;1;1;0.25;11.773775401069514;0;0;0;0
"BWBR0005331";"Wet tot intrekking van de Eenvormige wet inzake de internationale koop van roerende lichamelijke zaken en de Eenvormige wet inzake de totstandkoming van internationale koopovereenkomsten betreffende roerende lichamelijke zaken";"Contracten, schade en aansprakelijkheid;Contracten, schade en aansprakelijkheid";1;7;0.8450980400142568;0.47712125471966244;5;2;0;3;3;1.2857142857142858;1.6;150;50.0;30.0;3.322520327479153;3.39677562945624;136;8;19.6;2.273378440803239;6.073200602079912;0;0;0;0;0;0;0.0;-5.386816091953989;0;0;0;0
"BWBR0005345";"Wet verhoging accijns sigaretten en kerftabak";"Belastingrecht";1;13;1.1139433523068367;0.6020599913279624;11;2;0;4;8;1.5384615384615385;1.8888888888888888;388;97.0;35.27272727272727;4.1220678309403604;4.135402382855591;343;21;17.204545454545453;1.8498656155327822;5.1466711354583214;6;2;4;0;4;4;1.0;32.87375528956301;0;0;0;0
"BWBR0005346";"Invoeringswet Wet op de accijns";"Belastingrecht";1;122;2.0863598306747484;1.6127838567197355;106;16;0;41;80;1.7295081967213115;1.85;2971;72.46341463414635;28.028301886792452;5.224654113034645;5.3471486353265485;2839;211;17.970911949685533;1.940531753631525;5.596550431510229;49;9;40;0;40;40;0.975609756097561;24.425538013842186;0;3;0;3
"BWBR0005348";"Rijkswet houdende machtiging tot deelneming door het Koninkrijk der Nederlanden in de negende aanvulling van middelen van de Internationale Ontwikkelings Associatie";"Internationaal publiekrecht";1;3;0.47712125471966244;0.3010299956639812;2;1;0;2;0;0.6666666666666666;1.0;82;41.0;41.0;3.5569236183511923;3.5569236183511923;79;2;41.0;1.8636363636363638;5.45494417862839;0;0;0;0;0;0;0.0;7.55636363636367;0;0;0;0
"BWBR0005349";"Leningwet 1992";"Staats- en bestuursrecht";1;7;0.8450980400142568;0.7781512503836436;6;1;0;6;0;0.8571428571428571;1.0;173;28.833333333333332;28.833333333333332;3.9864634344749104;3.9897233935658605;167;9;26.583333333333332;1.8331674242540117;5.409451046972269;0;0;0;0;0;0;0.0;24.76695257477732;0;0;0;0
"BWBR0005399";"Rijkswet houdende regels betreffende de rechtspositie van enige militair-rechterlijke ambtenaren";"Arbeidsrecht en sociaal-zekerheidsrecht";2;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;410;136.66666666666666;102.5;4.054759395841549;4.117303916927912;394;6;81.58333333333334;1.8894590629540684;5.614777430611913;2;2;0;0;0;0;0.0;-35.82032005924751;0;0;0;0
"BWBR0005416";"Gemeentewet";"Staats- en bestuursrecht";118;1390;3.143014800254095;2.507855871695831;1121;269;49;322;1018;4.257553956834532;4.525214081826832;33655;104.51863354037268;30.022301516503124;6.44292309121326;6.71935435409647;33139;1653;21.58424557155601;1.918695884651689;5.612053108744695;676;300;256;463;719;-207;-0.6428571428571429;22.605318903337775;0;3;0;3
"BWBR0005430";"Wet beëdiging ministers en leden Staten-Generaal";"Staats- en bestuursrecht";1;5;0.6989700043360189;0.6020599913279624;4;1;0;4;0;0.8;1.0;297;74.25;74.25;3.8960008987712955;3.9494965519725977;297;15;18.904761904761905;1.599699440052701;5.048733911961929;2;0;2;0;2;2;0.5;52.31209403820819;0;0;0;0
"BWBR0005431";"Wet beëdiging en inhuldiging van de Koning";"Staats- en bestuursrecht";2;9;0.9542425094393249;0.7781512503836436;7;2;0;6;2;1.1111111111111112;1.2857142857142858;347;57.833333333333336;49.57142857142857;4.279657353450413;4.322909919691003;342;16;21.557142857142857;1.7838151834989782;5.151168942071623;7;3;4;0;4;4;0.6666666666666666;34.043735475986466;0;0;0;0
"BWBR0005459";"Uitvoeringswet Verdrag betreffende rechterlijke bevoegdheid en de tenuitvoerlegging van beslissingen in burgerlijke en handelszaken";"Procesrecht";1;3;0.47712125471966244;0.3010299956639812;2;1;0;2;0;0.6666666666666666;1.0;104;52.0;52.0;3.4668651555812566;3.524627420627919;93;4;21.666666666666664;1.8676923076923078;5.461538461538462;0;0;0;0;0;0;0.0;26.836564102564097;0;0;0;0
"BWBR0005483";"Wet houdende nieuwe regeling terugvordering en verhaal van kosten van bijstand";"Arbeidsrecht en sociaal-zekerheidsrecht";1;15;1.1760912590556813;1.041392685158225;13;2;0;11;3;1.1333333333333333;1.2307692307692308;453;41.18181818181818;34.84615384615385;4.48288516421425;4.572572178829532;445;32;17.85897435897436;2.326572888226346;6.196065329522677;2;2;0;0;0;0;0.0;-8.119925318307821;0;1;0;1
"BWBR0005511";"Wet vaststelling van rijksbijdragen aan het Algemeen Fonds Bijzondere Ziektekosten voor de jaren 1981 tot en met 1989";"Gezondheidsrecht en farmaceutisch recht";1;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;145;48.333333333333336;36.25;3.8040792439090136;3.8652392892525382;134;6;28.166666666666668;1.8878093955733708;5.6416892844094155;2;1;1;0;1;1;0.3333333333333333;18.537158467826174;0;0;0;0
"BWBR0005537";"Algemene wet bestuursrecht";"Staats- en bestuursrecht";180;2113;3.3248994970523134;2.7234556720351857;1656;457;111;529;1472;4.554188357785139;4.875898105813194;39591;74.84120982986768;23.907608695652176;6.401749200966228;6.637183115098025;39436;1964;20.945586755233496;1.8853403601255423;5.766199278292237;658;416;97;3208;3305;-3111;-5.880907372400756;26.07543497681715;10;0;1;1
"BWBR0005555";"Wet luchtvaart";"Vervoersrecht";106;2139;3.330210784571528;2.584331224367531;1763;376;134;384;1620;4.6844319775596075;4.987452948557089;51740;134.73958333333334;29.347702779353376;6.446970955292554;6.640432004332142;51356;2358;22.88988871782405;2.010781313014486;6.004823648411867;1095;725;140;93;233;47;0.12239583333333333;13.489663870383083;0;0;9;9
"BWBR0005569";"Uitkeringswet financiële compensatie langdurige militaire dienst";"Arbeidsrecht en sociaal-zekerheidsrecht";4;12;1.0791812460476249;0.9030899869919435;11;1;0;8;3;1.1666666666666667;1.3;378;47.25;34.36363636363637;4.50112023368033;4.586311356305739;368;16;26.727272727272727;1.9397628040408792;5.509337877763384;7;1;6;2;8;4;0.5;15.602884959959823;0;0;0;0
"BWBR0005639";"Wet Stichting Landbouwvoorlichting";"Agrarisch recht";1;32;1.505149978319906;0.9542425094393249;28;4;0;9;22;1.65625;1.8148148148148149;879;97.66666666666667;31.392857142857142;4.748410227246964;4.7585191455002525;867;49;18.9702380952381;1.928440666046789;6.1523142684501035;5;3;2;0;2;2;0.2222222222222222;24.434127985775007;0;0;0;0
"BWBR0005643";"Wet rechtspositionele voorzieningen rampbestrijders";"Arbeidsrecht en sociaal-zekerheidsrecht";6;150;2.1760912590556813;1.6812412373755872;116;34;9;48;92;2.7533333333333334;3.0754716981132075;3628;75.58333333333333;31.275862068965516;5.637255670223752;5.797146913827692;3557;165;24.32902298850575;1.978711869541498;5.889798925814706;62;49;13;1;14;12;0.25;14.74201750345594;0;1;0;1
"BWBR0005645";"Provinciewet";"Staats- en bestuursrecht";85;1155;3.062581984228163;2.456366033129043;922;233;48;286;820;4.202597402597402;4.47766323024055;26104;91.27272727272727;28.31236442516269;6.216239045063653;6.475501728399969;25691;1342;20.56254777399029;2.0310565694780274;5.8500599469876615;443;180;189;358;547;-169;-0.5909090909090909;14.136628231558774;0;1;3;4
"BWBR0005681";"Wet nationaliteit zeeschepen in rompbevrachting";"Vervoersrecht";8;102;2.0086001717619175;1.3222192947339193;90;12;4;21;76;3.176470588235294;3.45679012345679;1940;92.38095238095238;21.555555555555557;5.46100033942901;5.580060374616682;1918;128;17.881481481481476;2.0443027870735757;6.142303448568844;21;9;9;9;18;0;0.0;15.737280509871823;0;0;0;0
"BWBR0005682";"Wet op het hoger onderwijs en wetenschappelijk onderzoek";"Onderwijsrecht";269;2540;3.404833716619938;2.661812685537261;2084;456;140;459;1940;4.44488188976378;4.7445708376421925;68487;149.20915032679738;32.86324376199616;6.459020656912652;6.703117147238727;67873;2982;24.204736198702133;1.9791092451510415;5.81523749043642;1381;1027;209;367;576;-158;-0.3442265795206972;14.834550618539254;0;2;26;28
"BWBR0005697";"Wet herverdeling wegenbeheer";"Ruimtelijke ordening en milieu";1;190;2.278753600952829;1.6127838567197355;157;33;7;41;141;3.0736842105263156;3.3550724637681157;6271;152.9512195121951;39.94267515923567;5.519891015260981;5.639519255832047;6134;267;26.817409766454357;1.8759210215065096;5.399803975472685;99;78;16;1;17;15;0.36585365853658536;20.912410667598152;8;0;1;1
"BWBR0005699";"Wet op het bevolkingsonderzoek ";"Gezondheidsrecht en farmaceutisch recht";5;61;1.7853298350107671;1.2041199826559248;49;12;3;16;41;2.8524590163934427;3.2045454545454546;1164;72.75;23.755102040816325;4.979206103718933;5.025893050614596;1140;73;16.608843537414966;1.9977491058584895;6.015533222369126;20;17;3;1;4;2;0.125;20.967449453895625;0;0;1;1
"BWBR0005739";"Wet Stichting ROI";"Onderwijsrecht";1;43;1.6334684555795866;0.9542425094393249;38;5;0;9;33;1.7906976744186047;1.9444444444444444;1590;176.66666666666666;41.8421052631579;5.129138807483345;5.15983234286592;1578;79;22.706140350877195;1.8301425664897244;5.612007830845513;7;5;2;0;2;2;0.2222222222222222;28.95820641882898;0;0;0;0
"BWBR0005766";"Wet goedkeuring en uitvoering Markham-overeenkomst";"Ondernemingspraktijk";9;23;1.3617278360175928;0.9030899869919435;18;5;0;8;14;1.6956521739130435;1.9411764705882353;836;104.5;46.44444444444444;4.823621565405526;4.861349420923189;804;39;28.674999999999997;1.8651097286510903;6.080464673963839;11;1;10;5;15;5;0.625;19.941591956117804;0;0;0;0
"BWBR0005772";"Rijkswet houdende goedkeuring Verdrag betreffende de Europese Unie";"Internationaal publiekrecht";2;6;0.7781512503836436;0.6989700043360189;5;1;0;5;0;0.8333333333333334;1.0;224;44.8;44.8;4.316178075964077;4.285020128417353;217;6;39.6;1.7685748328353963;5.262808118589961;2;2;0;0;0;0;0.0;17.019569142125505;0;0;0;0
